Id,SalePrice
1810,146554.18745355308
1811,137049.78995270503
1812,95852.77858564697
1813,129625.23527948516
1814,78393.3504594324
1815,51955.010254120076
1816,90000.90302670906
1817,119905.8395764205
1818,170315.02998014432
1819,115991.32237723916
1820,62117.273675112076
1821,121049.41969532942
1822,185992.36255671282
1823,55969.55108068461
1824,137343.07280167905
1825,106202.16448550578
1826,114803.19252454612
1827,104716.43078792797
1828,140168.28470232585
1829,120080.13551289748
1830,167031.32707767794
1831,212558.11811761704
1832,172327.9044843742
1833,124277.98802940865
1834,157634.74350752556
1835,113133.3199836523
1836,157037.34149096685
1837,82709.67393205219
1838,121517.5114678064
1839,84560.28008907016
1840,172522.31948084224
1841,158334.29864156217
1842,104218.45142311954
1843,135486.67222497493
1844,148041.73500134837
1845,148476.33173175468
1846,140727.423767977
1847,226713.013895131
1848,48788.199438806674
1849,96396.88735947304
1850,128723.04769339193
1851,130060.36415741878
1852,130996.18684785122
1853,142508.5580836971
1854,176105.86859487084
1855,153218.9571588748
1856,253012.9419157199
1857,89408.26488554451
1858,148381.37087782894
1859,120867.15907861556
1860,169057.05670416652
1861,120867.15907861556
1862,320165.37020111876
1863,320165.37020111876
1864,320165.37020111876
1865,299378.93468885426
1866,378120.58965611114
1867,246149.56613078056
1868,300462.6425456045
1869,198500.96104967565
1870,239881.05266623388
1871,271570.84937392996
1872,167940.15184575247
1873,223655.5739177731
1874,136190.72207636922
1875,183844.37628188892
1876,196357.43869255003
1877,181445.25602352762
1878,233286.8097496813
1879,126754.13969865491
1880,137070.69226888905
1881,235276.71009271702
1882,247208.76151816675
1883,217570.53882390267
1884,239789.2648563534
1885,249011.2304518091
1886,257309.7444258552
1887,178984.24466135562
1888,257164.70060048727
1889,167095.1926919642
1890,148988.82618440216
1891,143422.89363008173
1892,114298.3128609335
1893,146248.12550370072
1894,138803.28896954953
1895,164515.84857096814
1896,117351.76675499669
1897,115662.91484815767
1898,113223.70680357034
1899,125280.0941491194
1900,134585.93886998776
1901,141908.77679545607
1902,149371.12544881014
1903,237992.39445214966
1904,139053.3687745994
1905,185924.2875537234
1906,136853.60726802645
1907,207841.20830918048
1908,129030.42596554835
1909,126149.18860376213
1910,126149.18860376213
1911,188594.5372396221
1912,293863.1383982208
1913,112338.82394787732
1914,61828.48436013638
1915,336303.50105098303
1916,69629.49658950318
1917,250595.26617835474
1918,127919.21472856446
1919,145165.12318847314
1920,139477.3441684446
1921,384771.78809691017
1922,306609.9648018609
1923,193424.27768710698
1924,227262.87209299314
1925,204677.5110930353
1926,395672.45445196866
1927,129814.68117236621
1928,161556.56594433784
1929,122366.77848249931
1930,156756.9623556146
1931,141709.46994404827
1932,131636.76609848268
1933,170788.2386998169
1934,181006.53575343403
1935,187456.2661175771
1936,181006.53575343403
1937,166186.7904090749
1938,167923.5887248316
1939,257930.13987764722
1940,238389.76610697544
1941,181120.97043530128
1942,192950.12817939548
1943,183822.57194597568
1944,323866.22797615884
1945,341287.0526444658
1946,169799.4420237724
1947,341257.7688166139
1948,176131.07082571648
1949,243504.84790897623
1950,177848.00312967933
1951,235914.81719530837
1952,308015.0109557801
1953,157653.89574410065
1954,201651.01046288497
1955,137279.17661775366
1956,304971.51459949784
1957,188719.44625680512
1958,287763.1617276
1959,148383.96856210596
1960,110220.18208348342
1961,137906.17762143048
1962,96650.96071150682
1963,107970.63884134991
1964,115818.67448648522
1965,162867.90751910134
1966,151391.96167986895
1967,274882.6331102954
1968,367822.07710704155
1969,336251.8015459716
1970,503447.3309172067
1971,502693.0439636557
1972,381970.83696618374
1973,270223.8385310037
1974,289482.0698263535
1975,462780.06703003374
1976,237785.12724014287
1977,365015.28701881773
1978,396999.09347020846
1979,367106.5576664891
1980,194486.38912837266
1981,275061.17363705183
1982,247747.7791276445
1983,247747.7791276445
1984,174786.7086171445
1985,182941.43953325407
1986,182265.52086538225
1987,193841.69059497592
1988,165368.39262521415
1989,179276.29757986244
1990,221565.75973066763
1991,207577.42369585836
1992,232124.27687935857
1993,162233.53468014876
1994,218131.3341948908
1995,183136.05451854836
1996,283178.9273949065
1997,317649.2096098411
1998,382214.2876899025
1999,243325.28605812156
2000,291372.28453185846
2001,250965.7747715454
2002,217316.76799045247
2003,233608.24569760184
2004,229565.8466647755
2005,254224.6294504648
2006,265857.06421638664
2007,305179.7316495732
2008,188907.385784809
2009,193225.96286863493
2010,181923.9999598761
2011,156664.63142952748
2012,189712.34005876145
2013,179288.48413977382
2014,186533.18539349054
2015,183276.563411025
2016,198000.77524848425
2017,204479.46551225314
2018,119304.44528906923
2019,131250.89186474727
2020,121283.70911098266
2021,120592.05846177567
2022,191111.98240797032
2023,145136.37834746763
2024,217635.77988896533
2025,691825.5705834802
2026,183690.96166603058
2027,122732.6848552696
2028,149393.53612949827
2029,171030.4384874148
2030,288189.55039090395
2031,282308.3928681161
2032,254917.44171136076
2033,279515.4987332279
2034,162265.91108338698
2035,206119.40479685794
2036,170121.52390214714
2037,170121.52390214714
2038,328131.78312236024
2039,177895.44768724966
2040,476569.65719506674
2041,254426.75016173365
2042,181222.42989033533
2043,187591.0930624558
2044,177754.15429902537
2045,212086.9010881008
2046,177224.88273111716
2047,146376.45574788237
2048,134587.22761978462
2049,124768.83521850883
2050,175728.3532197847
2051,104157.7432832462
2052,143220.16662439145
2053,142281.9703924269
2054,57822.69484603966
2055,141318.61965628515
2056,133256.7119717013
2057,129475.64157977223
2058,184110.78212384094
2059,146308.30042487738
2060,144965.01858726089
2061,167126.85597254586
2062,139053.3687745994
2063,110571.61584428219
2064,151588.28962786336
2065,114356.49175077009
2066,227195.10756523695
2067,132616.8709076949
2068,135313.48911276704
2069,91389.80608108932
2070,108883.89977224541
2071,82001.42184421625
2072,164933.42924794648
2073,123148.96980133529
2074,180838.80124177522
2075,137306.18364506392
2076,127652.95267004706
2077,141786.24288781438
2078,132919.36144745574
2079,130529.70583327198
2080,125174.96393932789
2081,125775.50029444533
2082,140525.26476398224
2083,141959.36365024743
2084,113932.980735119
2085,142281.9703924269
2086,143188.04407445557
2087,130656.75247949891
2088,128117.3169158914
2089,99749.91677576418
2090,115936.6895343105
2091,98015.33604460605
2092,146154.07071606113
2093,150649.68261419574
2094,145180.17149066046
2095,190884.6588147337
2096,90756.26214453485
2097,75778.46632880282
2098,159359.5915416933
2099,39241.166550240036
2100,153619.0869274248
2101,129354.80928988638
2102,138762.53935657302
2103,94678.87372095438
2104,160063.1078701014
2105,112950.32460373151
2106,90221.82033766077
2107,333160.9351495016
2108,123787.93864050061
2109,108307.10871608996
2110,120747.67985254241
2111,169907.38761635163
2112,143822.1138130138
2113,119880.58500422785
2114,113132.96063649781
2115,126906.68048110121
2116,108590.70961381993
2117,184770.47584989597
2118,125270.77082389871
2119,97609.5594125528
2120,95551.60977547929
2122,76280.15833814614
2123,83547.36330292746
2124,236748.35037640922
2125,143247.4926590891
2126,173407.20612420834
2127,138424.73775581236
2128,134010.63917184403
2129,107776.50616921697
2130,120492.70442976669
2131,213587.61223809543
2132,125237.62797692257
2133,112450.93250552066
2134,111652.95339639495
2135,104009.92435544949
2136,95684.10592148248
2137,128757.45392041387
2138,125530.13891472368
2139,151604.26600149917
2140,122916.59021422328
2141,148041.73500134837
2142,136487.02403347896
2143,154657.79682055506
2144,115437.4259913938
2145,122079.63902769856
2146,129668.77739362294
2147,167089.7398491163
2148,136828.3619484206
2149,142226.4131155437
2150,240553.1448354636
2151,129748.95154922745
2152,158089.20350988186
2153,174075.46151654806
2154,114331.01974043755
2155,110818.77775890449
2156,236256.06676058343
2157,229309.94009387723
2158,244948.44375682366
2159,215026.08709490564
2160,173546.1461837432
2161,271637.3905507046
2162,493064.77257346106
2163,343370.8419373461
2164,239268.2623790543
2165,195129.61796689304
2166,136371.22809306436
2167,177680.07983178156
2168,212966.7404411234
2169,183928.5069443655
2170,202454.10180949667
2171,141444.90726233413
2172,143678.70362770537
2173,159605.0744233207
2174,254953.79847986315
2175,327040.121180879
2176,255394.48665338196
2177,253977.58334627212
2178,222456.51745517628
2179,145625.97651268888
2180,202477.19566668948
2181,184236.45577242668
2182,201279.006822677
2183,212885.3583305911
2184,139947.53418308042
2185,143389.72645673793
2186,150809.2045879304
2187,155548.42225085155
2188,166896.41272889418
2189,204172.30877636003
2190,84654.04816852351
2191,84654.04816852351
2192,98809.6634476313
2193,84693.01926046208
2194,108645.21953211803
2195,110486.16393798369
2196,103964.40427898274
2197,111974.49541949353
2198,178189.73133741404
2199,157948.60990921146
2200,119826.87223666755
2201,127504.8690444211
2202,143243.993974997
2203,161228.20151280236
2204,154864.27290216534
2205,118443.41589312551
2206,129816.6425048782
2207,237565.6663529112
2208,232928.48736990296
2209,166064.76491639286
2210,130108.5380284653
2211,103983.40438068773
2212,117146.03206399322
2213,114155.58124745607
2214,138517.2035515148
2215,103191.79573151765
2216,161284.19094666035
2217,71978.63895026362
2218,102073.78546981793
2219,81329.21354294008
2220,65930.25606150263
2221,294234.2965221228
2222,230911.3067383658
2223,246109.30334996805
2224,200412.39167664255
2225,126070.70820848084
2226,185350.0051636707
2227,185547.75988338894
2228,232055.3499343789
2229,234365.34690258067
2230,127484.87722413435
2231,198999.43111395705
2232,202887.64416351306
2233,163317.24953051595
2234,243987.98573169688
2235,200151.69594013662
2236,297950.2635022856
2237,234740.9189903626
2238,202903.89445055378
2239,139879.82307994703
2240,161012.21266407694
2241,140930.14100774127
2242,142978.1065555782
2243,139591.4334208207
2244,91707.02185570647
2245,91707.02185570647
2246,153051.73052573798
2247,94732.15132035306
2248,123232.55152642375
2249,123232.55152642375
2250,137969.84489601257
2251,121838.824920359
2252,188588.18626300475
2253,135549.1807310957
2254,174677.5666621207
2255,176792.6965337096
2256,168134.45968590118
2257,192243.36279874912
2258,172837.4452322498
2259,166845.49462682568
2260,149369.4575898497
2261,174042.64588636364
2262,186374.41851513184
2263,319841.40053893597
2264,496885.7122929339
2265,166339.99582123916
2266,291239.596124941
2267,430785.25166149915
2268,424431.9465993864
2269,171813.08203828972
2270,170303.88427042027
2271,243777.52361605703
2272,214591.02154216197
2273,170262.3720153885
2274,165338.12474057422
2275,218965.2377027943
2276,171466.80502523264
2277,176899.03510067775
2278,160514.49753059554
2279,125633.0716932666
2280,111337.33213233133
2281,177840.93670229093
2282,178236.35862435147
2283,97185.29599403196
2284,111674.89726037846
2285,148723.4403112754
2286,117166.84193844644
2287,292936.0132156032
2288,263927.64753802365
2289,310076.0249999978
2290,243769.03304399102
2291,328862.0612184619
2292,439315.0748670954
2293,456351.1895908682
2294,515511.3392767851
2295,435708.49663480604
2296,332582.7534367436
2297,283600.97715564194
2298,261928.42463097302
2299,433493.5627473044
2300,288901.4597915496
2301,234261.58222401654
2302,229562.5493712101
2303,257585.07658185196
2304,251660.3289585987
2305,179332.46579986095
2306,179332.46579986095
2307,183378.36399148998
2308,233728.3378866189
2309,271008.85407165246
2310,247747.7791276445
2311,179444.22668504863
2312,186240.8883489205
2313,170949.6964318404
2314,148608.83670622238
2315,168058.70199369735
2316,195703.75557054213
2317,162494.67367307964
2318,163585.38997307277
2319,175781.48051859552
2320,188230.55557736126
2321,242972.92372795823
2322,160218.45201261042
2323,201496.79194952224
2324,165461.05946567163
2325,227964.95005542738
2326,168997.58731842026
2327,221498.6907388988
2328,231682.16314455474
2329,181922.28850617856
2330,179353.9211579649
2331,396954.5903432196
2332,450377.78701004316
2333,351898.3641299835
2334,314152.3316672049
2335,286573.0513981724
2336,312713.90157286986
2337,221687.07473430608
2338,275618.40825421055
2339,264489.80871046724
2340,358175.12792820483
2341,228012.7600533151
2342,261585.59285314777
2343,228460.03734447947
2344,249529.8136920017
2345,251660.3289585987
2346,250087.0765708053
2347,202487.26949524917
2348,228163.10820511548
2349,151443.10097239434
2350,229565.8466647755
2351,254597.3659890911
2352,268038.41632806393
2353,221796.93377140554
2354,147166.66737819227
2355,167947.3311968445
2356,157356.6124358335
2357,194409.9126302804
2358,183733.0886928482
2359,124259.04570398023
2360,127286.53450400387
2361,137235.51200212707
2362,302069.3411762008
2363,137381.32523388762
2364,152048.95717267928
2365,238028.19714872813
2366,183951.7820872692
2367,263648.2121881002
2368,206667.71589852005
2369,242793.95733597293
2370,172619.28964232796
2371,171030.4384874148
2372,192180.55750716914
2373,246370.34521937382
2374,287581.2855667065
2375,252528.7544906637
2376,316929.1445681807
2377,317513.18396102317
2378,133570.630730735
2379,193349.80536262898
2380,137006.845081819
2381,158030.37136983572
2382,190217.74274842144
2383,221269.3656795985
2384,241828.17592453933
2385,147173.6097339211
2386,143232.21334898987
2387,129752.34261945204
2388,111919.18041800566
2389,121912.5358614533
2390,135454.15534087995
2391,130754.22133668714
2392,126905.33561111901
2393,173731.82225434124
2394,143705.65368406667
2395,202518.5698033322
2396,154801.31932759364
2397,187534.6806315965
2398,128180.86781263033
2399,74064.7396591291
2400,44482.236183763576
2401,119825.72053499625
2402,149979.59223764206
2403,134765.38119217553
2404,168921.5336946662
2405,140200.052487823
2406,127580.56519498212
2407,131116.05568486894
2408,135872.84894215644
2409,127913.59006323534
2410,201816.35534910095
2411,120190.41670085103
2412,167396.5251501954
2413,99187.20525297245
2414,124029.51552574392
2415,158937.86142751394
2416,117444.07535817048
2417,130494.14319967237
2418,120983.9078160726
2419,115514.350288048
2420,116991.31558321098
2421,193816.3221508063
2422,119107.42758086148
2423,104860.93449720451
2424,119470.80108554596
2425,196219.64822121232
2426,131842.07053885178
2427,114309.42396214609
2428,175536.57925430653
2429,127309.34984812557
2430,124416.1952094745
2431,121882.63995437049
2432,132656.60782933506
2433,112469.7229097057
2434,141786.24288781438
2435,156916.66325888428
2436,111264.10060016686
2437,122238.076484637
2438,125313.93741250125
2439,118363.02480340959
2440,118480.75408149417
2441,87463.66888080543
2442,100099.46937079448
2443,114834.42690724153
2444,124407.49819584211
2445,109750.97900451497
2446,103698.53145388515
2447,230350.8845926486
2448,168825.48766136143
2449,119563.04246286165
2450,170829.84568907338
2451,124203.14199298382
2452,112948.92848840365
2453,93004.36111076614
2454,86433.27698064549
2455,107849.82523832093
2456,141401.59297007523
2457,116503.08456456476
2458,96413.9750055999
2459,118618.799679068
2460,168163.72133516677
2461,126954.19509163091
2462,140809.63204088286
2463,111791.25366849388
2464,167063.32136438455
2465,121452.84950102949
2466,122862.11740802668
2467,163685.7925766028
2468,115404.84711860033
2469,114270.88559525099
2470,190934.8649928735
2471,219692.08484853487
2472,160905.4448071965
2473,118542.33777309
2474,96214.83767477243
2475,213756.7519934785
2476,123155.93926975701
2477,129075.75139707977
2478,151848.6750424946
2479,126705.46287591985
2480,129351.2102478145
2481,133100.2221087986
2482,132986.26423959527
2483,119323.89210344755
2484,129209.46146070624
2485,121462.66854677611
2486,142761.19539478465
2487,164871.8162784901
2488,150817.0300408811
2489,129448.72411991403
2490,150794.92928529778
2491,84011.44258060394
2492,196668.84506941162
2493,145390.42309465323
2494,168836.45821347108
2495,87574.97044297282
2496,237413.39060263932
2497,123533.360522311
2498,122302.2700889607
2499,93958.83353224272
2500,135398.5786891025
2501,147867.2537376302
2502,136490.5312264963
2503,102004.60905817519
2504,191964.39813702667
2505,214268.4740613916
2506,315178.67463906336
2507,412999.3936680133
2508,315178.67463906336
2509,217088.57334532
2510,247147.93550318704
2511,192377.3984809638
2512,199541.2994386565
2513,254941.5802230273
2514,275012.6086948154
2515,146930.55861106922
2516,144403.43589735767
2517,128582.17822513255
2518,146967.1080047309
2519,226493.23727108922
2520,202098.33874220547
2521,187567.6733489746
2522,215789.4220198074
2523,132469.79113800905
2524,133335.6841125895
2525,135045.7205171567
2526,148696.03621488193
2527,127286.53450400387
2528,131529.33582958003
2529,137906.17762143048
2530,124076.1437600777
2531,223801.96444131926
2532,236799.19794150276
2533,223068.1858147582
2534,257638.58172845404
2535,367769.3626715535
2536,227992.34071910044
2537,185223.21647325455
2538,175084.96549720137
2539,185112.6495141683
2540,190102.88958540768
2541,177065.1875277996
2542,143054.4095527384
2543,121380.07091479517
2544,132861.3767718295
2545,121932.17418917333
2546,152979.37005953645
2547,134372.12034443062
2548,127170.74416877043
2549,151000.9881979475
2550,239755.48738559172
2551,143422.89363008173
2552,124885.36174055115
2553,84654.04816852351
2554,137782.1814883457
2555,90224.72532624047
2556,95116.36885588235
2557,114483.56355219173
2558,173181.4889383168
2559,123939.3579387121
2560,119622.24239185885
2561,110525.96894407192
2562,125534.19081294817
2563,121879.16076714011
2564,168145.13801567678
2565,123945.0302149957
2566,138294.72684354178
2567,129503.5015966787
2568,174396.7551331576
2569,181894.53573209787
2570,130108.5380284653
2571,157106.80403293733
2572,226918.28071972582
2573,232110.28990196664
2574,313373.7929556757
2575,145579.34777658622
2576,149584.46556759323
2578,92357.27376925238
2579,55001.41293725276
2580,133583.3352108376
2581,120573.88533053719
2582,109301.95004585516
2583,258914.9816208284
2584,140447.318447859
2585,162860.4974743459
2586,180772.06123390672
2587,187842.72355393137
2588,168617.78045409708
2589,131961.55617816298
2590,227630.79746011476
2591,229198.6816536304
2592,282817.30846394657
2593,260095.37196066105
2594,180520.26460010523
2595,188343.24521153953
2596,285154.0261657848
2597,196835.1258879367
2598,296931.3632517978
2599,263688.79814227246
2600,172710.66174328164
2601,141564.03365132614
2602,84829.68788476071
2603,93966.90994964234
2604,87438.16775307212
2605,84093.49254340754
2606,143702.08444966676
2607,161347.3207375126
2608,187236.91026419285
2609,149640.83857573906
2610,114735.84248878405
2611,142766.91776026384
2612,163327.2884356386
2613,123232.55152642375
2614,121938.30124347417
2615,145660.6977707997
2616,133850.06460145224
2617,113995.24664801423
2618,217431.08422997547
2619,271894.47073273815
2620,180196.6014722045
2621,191230.77378910116
2622,188317.65127210482
2623,269039.0809705428
2624,303250.7879468858
2625,394519.697470121
2626,165685.3257991308
2627,176223.78833533777
2628,462547.29957777733
2629,446247.2151201934
2630,358134.31493131304
2631,475731.9825743965
2632,433866.09937421145
2633,332934.1379985577
2634,451511.48333962
2635,132164.02354945068
2636,195340.12271241436
2637,157873.16411712347
2638,248004.9589280181
2639,172955.0796432915
2640,154954.12234725239
2641,115017.03923801308
2642,192502.08977821312
2643,123343.62200981754
2644,131055.24741909344
2645,98757.7337565089
2646,96650.96071150682
2647,97185.29599403196
2648,140569.60683340265
2649,132178.84500984754
2650,158324.18241945506
2651,162867.90751910134
2652,380827.0226592907
2653,251794.80941591517
2654,263070.5451302298
2655,357721.96977096365
2656,344123.09387857636
2657,318286.4153661901
2658,288686.7014394367
2659,328228.87930041744
2660,405205.96721962665
2661,262939.3189893465
2662,333553.18260633363
2663,251294.4982406997
2664,271008.85407165246
2665,299853.20682149805
2666,272674.6939119853
2667,168567.5051488757
2668,176209.02020657295
2669,189094.167441411
2670,284609.3147219282
2671,176209.02020657295
2672,204079.38622742507
2673,173225.4526545376
2674,161416.5637497099
2675,181659.29472411168
2676,188883.17389223588
2677,194531.7869903736
2678,264817.09513595083
2679,277106.588224465
2680,273143.05642658967
2681,443071.1863206443
2682,280032.0231662189
2683,500187.0907588014
2684,303864.2372480607
2685,381852.4702836399
2686,248350.92996343493
2687,261642.5643233304
2688,258390.95298750902
2689,217467.75899153942
2690,506270.6950019356
2691,193467.24350404675
2692,134519.79234024667
2693,192777.4494354689
2694,136644.66423288724
2695,194808.4657601895
2696,182851.83231050737
2697,205191.91971099496
2698,203407.35597870417
2699,186678.40261316317
2700,166985.85875168425
2701,146909.09053876225
2702,126092.2497528884
2703,115940.98651039685
2704,132468.2877176643
2705,123230.38919889706
2706,120969.91012630888
2707,125458.76388676753
2708,133676.77471159305
2709,115518.89139044409
2710,124045.77105417314
2711,321772.5595456462
2712,402415.0520400132
2713,177438.70689698332
2714,151024.26356684248
2715,171872.03500978168
2716,148780.637486885
2717,156586.25611504744
2718,242190.93182947556
2719,162511.52180460218
2720,169282.43069217386
2721,142504.18731447135
2722,157379.88431647088
2723,134782.85931275671
2724,122857.43611684401
2725,139535.7027918238
2726,142295.93529185373
2727,153216.55094024708
2728,171825.75235601736
2729,147861.0349026702
2730,144757.4726915728
2731,114680.31954187415
2732,120893.71041115798
2733,144983.6214735674
2734,169910.99233191388
2735,152734.36286106394
2736,157216.11149255143
